   0.360   3.000  -1.000   1.571         1.342     -7.745
   0.360   3.000  -1.100   1.571         0.953     -7.820
   0.360   3.000  -1.200   1.571         0.690     -7.890
   0.360   3.000  -1.300   1.571         0.508     -7.954
   0.250   1.700  -0.200   1.571       133.000     -7.824
   0.250   1.700  -0.300   1.571        62.005     -7.853
   0.250   1.700  -0.400   1.571        32.067     -7.983
   0.250   1.700  -0.500   1.571        17.924     -8.136
   0.250   1.700  -0.600   1.571        10.630     -8.291
   0.250   1.700  -0.700   1.571         6.608     -8.440
   0.250   1.700  -0.800   1.571         4.269     -8.581
   0.250   1.700  -0.900   1.571         2.849     -8.711
   0.250   1.700  -1.000   1.571         1.954     -8.829
   0.250   1.700  -1.100   1.571         1.373     -8.943
   0.250   1.700  -1.200   1.571         0.986     -9.046
   0.250   1.700  -1.300   1.571         0.721     -9.136
   0.250   1.900  -0.200   1.571       158.076     -7.018
   0.250   1.900  -0.300   1.571        74.230     -6.970
   0.250   1.900  -0.400   1.571        38.591     -7.036
   0.250   1.900  -0.500   1.571        21.673     -7.136
   0.250   1.900  -0.600   1.571        12.914     -7.245
   0.250   1.900  -0.700   1.571         8.064     -7.357
   0.250   1.900  -0.800   1.571         5.232     -7.466
   0.250   1.900  -0.900   1.571         3.505     -7.572
   0.250   1.900  -1.000   1.571         2.413     -7.671
   0.250   1.900  -1.100   1.571         1.701     -7.773
   0.250   1.900  -1.200   1.571         1.225     -7.868
   0.250   1.900  -1.300   1.571         0.898     -7.957
   0.250   2.200  -0.200   1.571       233.297     -5.534
   0.250   2.200  -0.300   1.571       107.464     -5.473
   0.250   2.200  -0.400   1.571        55.010     -5.529
   0.250   2.200  -0.500   1.571        30.537     -5.620
   0.250   2.200  -0.600   1.571        18.039     -5.724
   0.250   2.200  -0.700   1.571        11.193     -5.831
   0.250   2.200  -0.800   1.571         7.230     -5.938
   0.250   2.200  -0.900   1.571         4.828     -6.043
   0.250   2.200  -1.000   1.571         3.317     -6.142
   0.250   2.200  -1.100   1.571         2.335     -6.245
   0.250   2.200  -1.200   1.571         1.679     -6.342
   0.250   2.200  -1.300   1.571         1.230     -6.435
   0.130   1.200  -0.200   1.571      1573.979     -2.478
   0.130   1.200  -0.300   1.571       623.680     -2.588
   0.130   1.200  -0.400   1.571       294.065     -2.750
   0.130   1.200  -0.500   1.571       154.884     -2.926
   0.130   1.200  -0.600   1.571        88.220     -3.103
   0.130   1.200  -0.700   1.571        53.305     -3.275
   0.130   1.200  -0.800   1.571        33.741     -3.442
   0.130   1.200  -0.900   1.571        22.179     -3.601
   0.130   1.200  -1.000   1.571        15.045     -3.751
   0.130   1.200  -1.100   1.571        10.481     -3.903
   0.130   1.200  -1.200   1.571         7.471     -4.047
   0.130   1.200  -1.300   1.571         5.433     -4.184
   0.170   1.400  -0.200   1.571       562.120     -4.778
   0.170   1.400  -0.300   1.571       241.542     -4.796
   0.170   1.400  -0.400   1.571       119.649     -4.890
   0.170   1.400  -0.500   1.571        65.131     -5.010
   0.170   1.400  -0.600   1.571        37.967     -5.140
   0.170   1.400  -0.700   1.571        23.329     -5.273
   0.170   1.400  -0.800   1.571        14.952     -5.406
   0.170   1.400  -0.900   1.571         9.920     -5.536
   0.170   1.400  -1.000   1.571         6.777     -5.660
   0.170   1.400  -1.100   1.571         4.746     -5.788
   0.170   1.400  -1.200   1.571         3.396     -5.912
   0.170   1.400  -1.300   1.571         2.477     -6.030
   0.180   1.600  -0.200   1.571       597.514     -4.147
   0.180   1.600  -0.300   1.571       253.901     -4.172
   0.180   1.600  -0.400   1.571       124.654     -4.275
   0.180   1.600  -0.500   1.571        67.415     -4.403
   0.180   1.600  -0.600   1.571        39.118     -4.539
   0.180   1.600  -0.700   1.571        23.961     -4.676
   0.180   1.600  -0.800   1.571        15.325     -4.810
   0.180   1.600  -0.900   1.571        10.156     -4.942
   0.180   1.600  -1.000   1.571         6.934     -5.066
   0.180   1.600  -1.100   1.571         4.857     -5.193
   0.180   1.600  -1.200   1.571         3.477     -5.315
   0.180   1.600  -1.300   1.571         2.538     -5.432
